Date and time,Batch,LIQUID,LIQUID,LIQUID,LIQUID,LIQUID,LIQUID,pH,GAS,GAS,GAS,GAS,OFFGAS,OFFGAS,PRESSURE,PRESSURE,OXYGEN
,,INFLOW,INFLOW,INFLOW,INFLOW,INFLOW,INFLOW,,INFLOW,INFLOW,INFLOW,INFLOW,1,2,1,2,
,,1,2,3,4,5,6,,1,2,3,4,,,,,
03/03/2019 14:46,4030,1109.74,31.25,17.45,,453.33,24020.00,5.65,9000.97,,,100.99,3.15,0.00,2.00,5.34,11.57
03/03/2019 15:01,4030,1110.28,32.24,17.36,,453.48,24000.00,5.65,8997.01,,,102.07,3.14,0.00,2.00,5.34,11.75
03/03/2019 15:16,4030,1109.64,31.29,17.39,,452.86,23980.00,5.65,8999.18,,,103.48,3.13,0.00,2.00,5.34,10.75
03/03/2019 15:31,4030,1110.24,32.08,17.41,,453.18,24000.00,5.65,8996.89,,,104.14,3.12,0.00,2.00,5.34,11.90
03/03/2019 15:46,4030,1109.98,31.53,17.34,,452.94,24010.00,5.65,8999.39,,,104.49,3.11,0.00,2.00,5.34,10.78
03/03/2019 16:01,4030,1109.24,31.61,17.46,,453.06,23990.00,5.65,9001.53,,,103.61,3.10,0.00,2.00,5.34,12.17
03/03/2019 16:16,4030,1110.21,31.53,17.37,,453.16,24010.00,5.65,9001.29,,,104.31,3.10,0.00,2.00,5.34,10.64
03/03/2019 16:31,4030,1109.88,31.95,17.42,,453.11,23990.00,5.65,9002.04,,,104.69,3.09,0.00,2.00,5.34,11.78
03/03/2019 16:46,4030,1109.79,31.26,17.39,,453.37,23990.00,5.65,8998.35,,,105.74,3.08,0.00,2.00,5.34,8.84
03/03/2019 17:01,4030,1110.10,32.09,17.44,,452.51,23990.00,5.66,9009.55,,,105.07,3.08,0.00,2.00,5.34,10.06
03/03/2019 17:16,4030,1109.88,31.63,17.43,,453.28,24010.00,5.66,8997.21,,,103.23,3.07,0.00,2.00,5.35,9.93
03/03/2019 17:31,4030,1109.94,31.84,17.39,,452.67,23990.00,5.65,8999.56,,,102.59,3.07,0.00,2.00,5.35,9.80
03/03/2019 17:46,4030,1109.75,31.44,17.46,,453.01,23970.00,5.65,9006.78,,,102.45,3.05,0.00,2.00,5.35,9.03
03/03/2019 18:01,4030,1110.58,31.46,17.38,,453.22,23870.00,5.64,9000.60,,,103.11,3.05,0.00,2.00,5.35,8.33
03/03/2019 18:16,4030,1109.62,32.22,17.42,,452.63,24030.00,5.64,8997.67,,,103.92,3.05,0.00,2.00,5.35,9.44
03/03/2019 18:31,4030,1110.12,31.52,17.40,,452.87,24010.00,5.65,9000.63,,,103.32,3.04,0.00,2.00,5.34,10.03
03/03/2019 18:46,4030,1109.73,31.43,17.34,,452.85,24030.00,5.64,8998.91,,,104.04,3.03,0.00,2.00,5.34,9.60
03/03/2019 19:01,4030,1110.20,32.11,17.41,,452.70,23980.00,5.65,9000.99,,,104.61,3.01,0.00,2.00,5.35,9.54
03/03/2019 19:16,4030,1109.79,31.59,17.43,,452.58,24030.00,5.65,9002.70,,,105.26,3.01,0.00,2.00,5.35,8.55
03/03/2019 19:31,4030,1110.29,31.71,17.38,,453.11,24050.00,5.66,9000.20,,,104.56,3.01,0.00,2.00,5.35,10.13
03/03/2019 19:46,4030,1109.59,31.52,17.42,,452.71,24000.00,5.65,8993.14,,,103.53,3.02,0.00,2.00,5.35,9.73
03/03/2019 20:01,4030,1110.39,31.75,17.39,,452.97,24000.00,5.65,9001.31,,,103.75,3.03,0.00,2.00,5.35,9.85
03/03/2019 20:16,4030,1110.26,31.78,17.39,,452.87,24000.00,5.66,9001.66,,,103.83,3.01,0.00,2.00,5.35,9.35
03/03/2019 20:31,4030,1109.21,31.51,17.38,,453.30,23990.00,5.66,9000.96,,,102.23,3.00,0.00,2.00,5.35,9.88
03/03/2019 20:46,4030,1110.12,31.94,17.42,,452.69,24010.00,5.65,8993.78,,,101.17,2.99,0.00,2.00,5.35,10.57
03/03/2019 21:01,4030,1110.81,31.73,17.39,,452.87,24010.00,5.64,9000.90,,,101.16,2.99,0.00,2.00,5.35,9.82
03/03/2019 21:16,4030,1109.59,31.30,17.41,,452.92,23990.00,5.65,9002.97,,,103.01,2.99,0.00,2.00,5.35,9.05
03/03/2019 21:31,4030,1110.35,32.22,17.39,,452.72,24000.00,5.64,9005.37,,,103.67,3.00,0.00,2.00,5.35,8.13
03/03/2019 21:46,4030,1109.99,31.23,17.42,,453.18,23990.00,5.66,8997.51,,,102.79,3.01,0.00,2.00,5.35,10.37
03/03/2019 22:01,4030,1109.86,32.13,17.39,,453.08,24000.00,5.65,8995.02,,,102.60,3.00,0.00,2.00,5.35,8.75
03/03/2019 22:16,4030,1110.14,31.43,17.43,,453.24,24010.00,5.65,9007.43,,,102.18,2.99,0.00,2.00,5.35,9.33
03/03/2019 22:31,4030,1110.43,32.03,17.39,,453.03,23980.00,5.65,9003.69,,,102.35,2.98,0.00,2.00,5.35,9.09
03/03/2019 22:46,4030,1109.57,31.54,17.47,,454.03,23880.00,5.65,8997.50,,,101.98,2.98,0.00,2.00,5.35,8.17
03/03/2019 23:01,4030,1110.29,31.94,17.42,,452.81,23990.00,5.64,8998.37,,,102.57,2.99,0.00,2.00,5.35,8.56
03/03/2019 23:16,4030,1110.20,31.65,17.30,,452.90,23950.00,5.65,8996.72,,,103.10,2.99,0.00,2.00,5.35,8.71
03/03/2019 23:31,4030,1110.37,31.99,17.45,,453.14,24000.00,5.65,9002.44,,,102.90,2.99,0.00,2.00,5.35,7.93
03/03/2019 23:46,4030,1109.73,31.68,17.38,,452.99,24030.00,5.66,8996.30,,,102.80,2.98,0.00,2.00,5.35,8.38
04/03/2019 00:01,4030,1110.06,31.50,17.42,,452.38,24010.00,5.65,9003.09,,,101.50,2.98,0.00,2.00,5.35,7.81
04/03/2019 00:16,4030,1109.89,31.80,17.30,,453.02,24060.00,5.65,9011.23,,,101.50,2.99,0.00,2.00,5.35,8.81
04/03/2019 00:31,4030,1110.01,31.74,17.43,,452.92,24070.00,5.65,8999.57,,,100.36,2.99,0.00,2.00,5.35,8.97
04/03/2019 00:46,4030,1109.83,31.38,17.44,,453.18,24010.00,5.65,9003.34,,,101.37,3.00,0.00,2.00,5.36,8.14
04/03/2019 01:01,4030,1110.72,31.44,17.43,,453.19,24000.00,5.66,9000.24,,,102.88,3.00,0.00,2.00,5.35,8.63
04/03/2019 01:16,4030,1109.77,31.77,17.38,,453.26,23990.00,5.67,8995.98,,,102.57,3.01,0.00,2.00,5.36,7.88
04/03/2019 01:31,4030,1109.88,31.80,17.44,,453.11,24000.00,5.67,8998.13,,,103.32,3.01,0.00,2.00,5.36,8.36
04/03/2019 01:46,4030,1110.29,31.72,17.40,,453.02,24010.00,5.68,8996.44,,,103.24,3.01,0.00,2.00,5.36,8.00
04/03/2019 02:01,4030,1110.49,31.73,17.41,,452.79,24010.00,5.67,9002.97,,,103.25,3.01,0.00,2.00,5.35,7.47
04/03/2019 02:16,4030,1109.05,31.69,17.36,,453.35,23980.00,5.68,8998.96,,,103.25,3.01,0.00,2.00,5.35,7.76
04/03/2019 02:31,4030,1110.23,31.78,17.49,,452.63,24000.00,5.69,8998.00,,,101.68,3.01,0.00,2.00,5.35,9.08
04/03/2019 02:46,4030,1110.05,31.64,17.42,,453.25,24000.00,5.68,9000.33,,,101.73,3.00,0.00,2.00,5.35,8.61
04/03/2019 03:01,4030,1109.64,31.65,17.35,,452.60,24020.00,5.69,9004.13,,,101.69,3.00,0.00,2.00,5.35,9.28
04/03/2019 03:16,4030,1109.91,31.80,17.39,,453.34,24000.00,5.68,9001.04,,,101.46,3.00,0.00,2.00,5.35,8.03
04/03/2019 03:31,4030,1109.83,31.43,17.39,,452.69,24000.00,5.68,8993.16,,,102.02,3.01,0.00,2.00,5.35,7.53
04/03/2019 03:46,4030,1110.38,31.74,17.39,,453.32,24000.00,5.68,8997.11,,,102.14,3.02,0.00,2.00,5.35,7.51
04/03/2019 04:01,4030,1109.98,31.99,17.38,,453.02,23890.00,5.69,9000.09,,,102.22,3.02,0.00,2.00,5.35,7.81
04/03/2019 04:16,4030,1110.38,31.70,17.44,,452.90,24020.00,5.69,8998.74,,,101.74,3.02,0.00,2.00,5.35,9.17
04/03/2019 04:31,4030,1110.20,31.76,17.42,,452.46,23990.00,5.68,9002.13,,,101.36,3.02,0.00,2.00,5.35,8.94
04/03/2019 04:46,4030,1109.92,31.75,17.39,,452.76,24000.00,5.69,9003.49,,,101.60,3.01,0.00,2.00,5.35,9.45
04/03/2019 05:01,4030,1110.05,31.79,17.41,,453.05,23990.00,5.69,9000.55,,,100.80,3.02,0.00,2.00,5.35,9.45
04/03/2019 05:16,4030,1109.81,31.64,17.35,,452.89,24030.00,5.69,8994.17,,,100.48,3.03,0.00,2.00,5.35,10.19
04/03/2019 05:31,4030,1109.90,31.52,17.43,,452.77,24120.00,5.68,9001.42,,,102.22,3.02,0.00,2.00,5.35,10.05
04/03/2019 05:46,4030,1110.38,31.76,17.46,,453.19,24000.00,5.69,8999.52,,,101.99,3.02,0.00,2.00,5.35,8.56
04/03/2019 06:01,4030,1109.37,31.73,17.38,,453.25,24000.00,5.69,8997.66,,,101.28,3.02,0.00,2.00,5.35,8.65
04/03/2019 06:16,4030,1110.19,31.61,17.35,,452.83,24000.00,5.68,9000.06,,,100.83,3.03,0.00,2.00,5.35,7.93
04/03/2019 06:31,4030,1109.82,31.82,17.41,,453.36,23990.00,5.68,8999.28,,,101.45,3.03,0.00,2.00,5.35,7.37
04/03/2019 06:46,4030,1110.39,31.76,17.41,,452.78,24020.00,5.68,9002.66,,,100.89,3.04,0.00,2.00,5.35,7.33
04/03/2019 07:01,4030,1109.99,31.68,17.43,,453.40,23980.00,5.68,8997.04,,,100.94,3.04,0.00,2.00,5.35,8.50
04/03/2019 07:16,4030,1109.86,31.79,17.44,,452.44,23990.00,5.68,8999.05,,,101.52,3.03,0.00,2.00,5.35,8.01
04/03/2019 07:31,4030,1109.87,31.38,17.41,,453.44,24010.00,5.68,8996.79,,,101.15,3.04,0.00,2.00,5.35,7.92
04/03/2019 07:46,4030,1109.96,31.30,17.41,,452.67,23970.00,5.67,9001.58,,,101.26,3.04,0.00,2.00,5.35,7.83
04/03/2019 08:01,4030,1109.83,31.58,17.38,,452.99,23970.00,5.68,8999.03,,,101.05,3.05,0.00,2.00,5.35,8.63
04/03/2019 08:16,4030,1112.00,31.49,17.37,,452.58,23990.00,5.67,8999.05,,,101.42,3.07,0.00,2.00,5.35,8.40
04/03/2019 08:31,4030,1140.12,31.83,17.44,,453.30,24020.00,5.67,8998.23,,,101.89,3.07,0.00,2.00,5.35,9.10
04/03/2019 08:46,4030,1140.00,32.29,17.34,,452.77,23900.00,5.67,8999.70,,,102.03,3.08,0.00,2.00,5.35,8.62
04/03/2019 09:01,4030,1140.22,31.65,17.45,,452.62,24010.00,5.67,9002.45,,,102.40,3.07,0.00,2.00,5.35,8.42
04/03/2019 09:16,4030,1140.00,31.44,17.35,,453.17,24030.00,5.67,9001.57,,,102.63,3.08,0.00,2.00,5.35,7.72
04/03/2019 09:31,4030,1139.71,31.65,17.32,,452.76,24020.00,5.66,8992.89,,,102.45,3.09,0.00,2.00,5.35,7.52
04/03/2019 09:46,4030,1140.21,32.02,17.36,,452.62,23970.00,5.67,8991.04,,,102.53,3.10,0.00,2.00,5.35,7.77
04/03/2019 10:01,4030,1140.68,31.47,17.43,,453.24,24000.00,5.66,8999.89,,,103.32,3.10,0.00,2.00,5.35,7.08
04/03/2019 10:16,4030,1139.62,31.70,17.42,,452.43,24060.00,5.66,9002.43,,,103.48,3.11,0.00,2.00,5.35,7.97
04/03/2019 10:31,4030,1139.97,31.78,17.42,,452.56,24060.00,5.66,8996.41,,,103.55,3.13,0.00,2.00,5.35,7.89
04/03/2019 10:46,4030,1140.40,31.27,17.37,,452.40,23990.00,5.65,9003.91,,,103.90,3.14,0.00,2.00,5.35,7.44
04/03/2019 11:01,4030,1139.46,31.82,17.43,,453.15,23990.00,5.65,8999.05,,,103.38,3.16,0.00,2.00,5.35,8.43
04/03/2019 11:16,4030,1140.09,31.97,17.37,,452.58,23990.00,5.64,9000.05,,,104.45,3.19,0.00,2.00,5.35,6.41
04/03/2019 11:31,4030,1139.51,31.39,17.30,,453.15,24020.00,5.64,9004.67,,,105.27,3.21,0.00,2.00,5.35,7.82
04/03/2019 11:46,4030,1140.02,32.22,17.41,,452.97,24010.00,5.64,9000.25,,,106.10,3.24,0.00,2.00,5.35,8.66
04/03/2019 12:01,4030,1152.64,31.76,17.48,,453.05,24000.00,5.64,9004.86,,,106.68,3.25,0.00,2.00,5.35,7.76
04/03/2019 12:16,4030,1169.48,31.58,17.41,,453.06,24000.00,5.63,8993.39,,,107.11,3.27,0.00,2.00,5.35,7.24
04/03/2019 12:31,4030,1169.64,31.23,17.35,,453.15,23990.00,5.62,9006.51,,,107.75,3.29,0.00,2.00,5.35,6.84
04/03/2019 12:46,4030,1170.17,31.59,17.36,,452.83,24010.00,5.62,9002.38,,,108.16,3.32,0.00,2.00,5.35,6.21
04/03/2019 13:01,4030,1170.55,31.63,17.28,,453.09,24000.00,5.62,8993.57,,,109.68,3.33,0.00,2.00,5.35,7.16
04/03/2019 13:16,4030,1169.80,31.23,17.41,,452.97,23940.00,5.62,8999.53,,,109.99,3.34,0.00,2.00,5.35,6.70
04/03/2019 13:31,4030,1170.18,31.98,17.33,,452.62,23990.00,5.61,8998.68,,,110.11,3.34,0.00,2.00,5.35,6.45
04/03/2019 13:46,4030,1169.97,31.36,17.38,,453.01,23910.00,5.61,8998.95,,,110.46,3.33,0.00,2.00,5.35,6.85
04/03/2019 14:01,4030,1170.02,31.85,17.49,,452.59,23970.00,5.60,9000.09,,,110.73,3.32,0.00,2.00,5.35,6.09
04/03/2019 14:16,4030,1169.89,31.64,17.37,,453.11,24060.00,5.60,8999.57,,,111.14,3.30,0.00,2.00,5.35,6.14
04/03/2019 14:31,4030,1169.78,31.71,17.43,,452.20,23990.00,5.59,9002.14,,,110.74,3.30,0.00,2.00,5.35,5.96
04/03/2019 14:46,4030,1170.19,31.03,17.42,,453.14,23970.00,5.59,9000.31,,,110.33,3.29,0.00,2.00,5.35,5.82
04/03/2019 15:01,4030,1169.86,32.18,17.36,,453.16,24010.00,5.58,9002.77,,,110.64,3.28,0.00,2.00,5.35,6.07
04/03/2019 15:16,4030,1170.51,31.19,17.42,,452.53,24100.00,5.58,8997.91,,,111.09,3.26,0.00,2.00,5.35,5.87
04/03/2019 15:31,4030,1169.73,32.13,17.40,,453.16,24030.00,5.58,8998.79,,,111.13,3.26,0.00,2.00,5.35,6.26
04/03/2019 15:46,4030,1169.62,31.57,17.42,,452.97,24000.00,5.57,9001.02,,,111.00,3.25,0.00,2.00,5.35,5.73
04/03/2019 16:01,4030,1169.64,32.06,17.37,,452.98,23980.00,5.57,9000.13,,,110.97,3.24,0.00,2.00,5.35,5.96
04/03/2019 16:16,4030,1170.24,31.47,17.48,,453.02,23980.00,5.56,9411.40,,,110.90,3.18,0.00,2.00,5.35,6.74
04/03/2019 16:31,4030,1169.65,32.40,17.34,,452.97,24020.00,5.56,9502.03,,,112.65,3.10,0.00,2.00,5.35,6.29
04/03/2019 16:46,4030,1170.35,31.27,17.38,,453.01,24020.00,5.57,9497.63,,,111.98,3.09,0.00,2.00,5.35,7.20
04/03/2019 17:01,4030,1169.84,32.04,17.34,,453.26,24000.00,5.56,9500.54,,,112.53,3.08,0.00,2.00,5.35,7.04
04/03/2019 17:16,4030,1169.71,32.03,17.31,,452.40,23960.00,5.56,9521.52,,,113.34,3.07,0.00,2.00,5.35,6.19
04/03/2019 17:31,4030,1170.40,31.81,17.41,,453.13,24000.00,5.57,9512.02,,,112.75,3.05,0.00,2.00,5.35,6.55
04/03/2019 17:46,4030,1170.32,31.31,17.48,,452.64,24010.00,5.55,9504.05,,,112.92,3.05,0.10,2.00,5.35,5.86
04/03/2019 18:01,4030,1169.86,31.71,17.34,,453.49,24040.00,5.56,9529.31,,,112.83,3.04,0.48,2.00,5.36,5.36
04/03/2019 18:16,4030,1169.74,32.17,17.38,,452.85,23990.00,5.56,9502.78,,,112.17,3.05,0.90,2.00,5.35,6.32
04/03/2019 18:31,4030,1169.68,31.63,17.30,,452.88,23880.00,5.56,9510.16,,,112.63,3.05,1.47,2.00,5.35,5.94
04/03/2019 18:46,4030,1169.95,31.21,17.47,,452.82,23990.00,5.57,9494.23,,,112.98,3.05,2.04,2.00,5.36,6.42
04/03/2019 19:01,4030,1170.24,32.08,17.24,,452.98,24030.00,5.57,9501.69,,,113.13,3.05,2.79,2.00,5.35,5.94
04/03/2019 19:16,4030,1169.80,31.82,17.32,,453.46,23990.00,5.57,9498.13,,,112.74,3.05,3.59,2.00,5.36,5.81
04/03/2019 19:31,4030,1045.79,31.68,17.36,,390.79,24230.00,5.58,9497.39,,,112.37,3.04,4.09,2.00,5.36,6.29
04/03/2019 19:46,4030,650.50,31.23,17.42,,487.71,24120.00,5.66,9505.48,,,101.36,2.85,4.74,2.00,5.35,10.37
04/03/2019 20:01,4030,606.17,32.14,17.40,,452.42,24030.00,5.60,9503.69,,,62.90,2.70,4.01,2.00,5.35,15.75
04/03/2019 20:16,4030,1077.70,31.86,17.36,,453.55,24020.00,5.53,9510.32,,,83.04,2.71,2.75,2.00,5.34,18.98
04/03/2019 20:31,4030,1069.77,31.37,17.36,,452.96,23980.00,5.55,9496.20,,,110.27,2.88,1.02,2.00,5.34,6.80
04/03/2019 20:46,4030,1070.58,31.44,17.42,,453.53,23990.00,5.61,9496.47,,,112.29,2.93,0.00,2.00,5.34,7.50
04/03/2019 21:01,4030,1070.20,31.91,17.39,,453.49,23990.00,5.62,9505.87,,,107.09,3.08,0.00,2.00,5.33,14.80
04/03/2019 21:16,4030,1069.68,31.81,17.35,,453.15,24010.00,5.61,9496.41,,,103.94,3.12,0.00,2.00,5.33,13.73
04/03/2019 21:31,4030,1069.85,31.36,17.39,,453.07,24000.00,5.62,9506.03,,,99.32,3.13,0.00,2.00,5.33,14.49
04/03/2019 21:46,4030,1069.90,31.82,17.43,,452.82,24000.00,5.59,9501.32,,,99.45,3.16,0.00,2.00,5.33,13.86
04/03/2019 22:01,4030,1069.89,31.82,17.42,,453.26,23990.00,5.60,9500.67,,,103.05,3.15,0.00,2.00,5.33,15.82
04/03/2019 22:16,4030,1068.34,31.36,17.37,,453.20,23990.00,5.61,9504.60,,,103.57,3.15,0.00,2.00,5.33,16.02
04/03/2019 22:31,4030,1070.25,32.03,17.52,,453.08,24030.00,5.64,9499.32,,,100.89,3.14,0.00,2.00,5.32,19.62
04/03/2019 22:46,4030,1069.90,31.66,17.35,,452.69,24000.00,5.63,9493.19,,,96.24,3.12,0.00,2.00,5.32,24.54
04/03/2019 23:01,4030,1069.51,31.30,17.43,,452.84,23980.00,5.62,9507.44,,,94.42,3.08,0.00,2.00,5.31,30.12
04/03/2019 23:16,4030,1071.08,32.07,17.41,,453.38,23920.00,5.62,9502.02,,,94.25,3.04,0.00,2.00,5.31,35.02
04/03/2019 23:31,4030,1069.54,31.30,17.44,,452.98,23950.00,5.63,9496.94,,,94.68,2.99,0.00,2.00,5.30,37.92
04/03/2019 23:46,4030,1070.34,32.05,17.38,,453.15,24040.00,5.63,9500.17,,,93.91,2.98,0.00,2.00,5.30,39.45
05/03/2019 00:01,4030,1069.99,31.91,17.37,,452.89,24030.00,5.63,9502.87,,,93.54,2.98,0.00,2.00,5.30,40.35
05/03/2019 00:16,4030,1070.03,31.33,17.33,,452.45,24010.00,5.63,9502.72,,,92.83,2.98,0.00,2.00,5.29,41.10
05/03/2019 00:31,4030,1069.54,31.84,17.51,,452.92,23990.00,5.64,9501.65,,,93.35,2.97,0.00,2.00,5.29,41.73
05/03/2019 00:46,4030,1070.07,31.15,16.87,,441.36,24060.00,5.64,9499.27,,,93.17,2.96,0.00,2.00,5.29,41.92
05/03/2019 01:01,4030,1070.49,30.15,16.54,,435.11,24000.00,5.64,9501.11,,,92.94,2.94,0.00,2.00,5.29,43.35
05/03/2019 01:16,4030,1070.10,30.20,16.65,,434.76,24010.00,5.64,9499.83,,,92.99,2.93,0.00,2.00,5.29,43.65
05/03/2019 01:31,4030,1069.67,30.63,16.62,,435.17,24000.00,5.65,9505.15,,,93.62,2.92,0.00,2.00,5.29,43.01
05/03/2019 01:46,4030,1070.03,30.34,16.56,,435.24,23980.00,5.65,9503.41,,,93.87,2.93,0.00,2.00,5.29,42.36
05/03/2019 02:01,4030,1070.24,29.91,16.57,,435.41,24000.00,5.66,9505.65,,,93.16,2.94,0.00,2.00,5.29,42.36
05/03/2019 02:16,4030,1070.01,30.14,16.65,,434.80,24010.00,5.65,9494.95,,,93.85,2.95,0.00,2.00,5.29,41.64
05/03/2019 02:31,4030,1069.83,30.60,16.61,,435.08,23970.00,5.66,9505.91,,,94.26,2.93,0.00,2.00,5.29,41.34
05/03/2019 02:46,4030,1069.71,29.98,16.57,,434.93,23980.00,5.66,9497.55,,,92.63,2.93,0.00,2.00,5.29,41.53
05/03/2019 03:01,4030,1070.35,30.73,16.61,39.57,434.78,24000.00,5.67,9507.92,,,93.11,2.92,0.00,2.00,5.29,42.83
05/03/2019 03:16,4030,1069.42,30.03,16.59,39.60,434.74,24020.00,5.67,9497.83,,,92.89,2.91,0.00,2.00,5.29,43.88
05/03/2019 03:31,4030,1070.30,30.65,16.66,39.59,435.40,24030.00,5.67,9501.78,,,93.44,2.91,0.00,2.00,5.29,44.55
05/03/2019 03:46,4030,1069.95,30.63,16.61,39.61,434.87,23940.00,5.67,9498.67,,,93.49,2.90,0.00,2.00,5.29,45.49
05/03/2019 04:01,4030,1070.19,30.15,16.61,39.61,435.58,23970.00,5.67,9504.52,,,93.24,2.91,0.00,2.00,5.29,45.80
05/03/2019 04:16,4030,1070.43,30.33,16.57,39.60,434.58,24000.00,5.68,9499.19,,,93.19,2.90,0.00,2.00,5.28,46.61
05/03/2019 04:31,4030,1069.65,29.94,16.69,39.58,434.35,24040.00,5.68,9498.56,,,92.32,2.90,0.00,2.00,5.28,48.11
05/03/2019 04:46,4030,1070.55,30.64,16.57,39.60,435.78,23970.00,5.67,9500.22,,,92.91,2.89,0.00,2.00,5.28,49.19
05/03/2019 05:01,4030,1069.42,30.08,16.56,39.59,434.87,24010.00,5.68,9498.29,,,92.63,2.88,0.00,2.00,5.27,50.57
05/03/2019 05:16,4030,1070.35,30.50,16.66,39.62,434.70,24110.00,5.68,9501.54,,,92.41,2.87,0.00,2.00,5.27,51.73
05/03/2019 05:31,4030,1069.82,30.86,16.54,39.59,434.77,23990.00,5.68,9502.80,,,92.20,2.87,0.00,2.00,5.27,53.00
05/03/2019 05:46,4030,1069.63,30.56,16.60,39.62,435.02,24000.00,5.68,9497.49,,,92.77,2.87,0.00,2.00,5.26,54.44
05/03/2019 06:01,4030,1070.34,30.39,16.61,39.60,435.02,24000.00,5.68,9496.52,,,93.15,2.87,0.00,2.00,5.26,55.69
05/03/2019 06:16,4030,1070.14,30.53,16.57,39.56,435.06,24010.00,5.68,9507.15,,,93.01,2.87,0.00,2.00,5.25,58.06
05/03/2019 06:31,4030,1069.32,30.12,16.40,39.61,435.20,23970.00,5.69,9501.13,,,92.73,2.85,0.00,2.00,5.25,60.11
05/03/2019 06:46,4030,1070.77,30.52,16.69,39.62,435.32,24010.00,5.69,9508.48,,,92.77,2.83,0.00,2.00,5.24,61.24
05/03/2019 07:01,4030,1069.68,30.42,16.61,39.60,435.15,24020.00,5.69,9495.73,,,92.74,2.82,0.00,2.00,5.24,62.49
05/03/2019 07:16,4030,1069.86,29.93,16.59,39.60,434.96,24010.00,5.69,9507.57,,,92.66,2.81,0.00,2.00,5.24,63.14
05/03/2019 07:31,4030,1070.06,30.21,16.65,39.59,434.86,23990.00,5.69,9502.58,,,92.14,2.82,0.00,2.00,5.23,63.00
05/03/2019 07:46,4030,1069.66,30.19,16.63,39.66,434.98,23990.00,5.68,9500.13,,,93.36,2.83,0.00,2.00,5.23,62.88
05/03/2019 08:01,4030,1069.88,30.61,16.69,39.61,435.25,23990.00,5.69,9498.38,,,94.85,2.82,0.00,2.00,5.22,62.18
05/03/2019 08:16,4030,1070.80,30.22,16.57,39.58,435.08,23920.00,5.69,9498.78,,,94.82,2.81,0.00,2.00,5.22,62.18
05/03/2019 08:31,4030,1070.08,30.34,16.65,39.60,434.64,23970.00,5.69,9503.67,,,93.56,2.79,0.00,2.00,5.22,62.39
05/03/2019 08:46,4030,1069.76,30.41,16.62,39.61,434.65,23990.00,5.69,9500.83,,,94.28,2.78,0.00,2.00,5.22,61.81
05/03/2019 09:01,4030,1069.92,30.16,16.59,39.60,434.30,24000.00,5.69,9496.92,,,93.44,2.77,0.00,2.00,5.21,61.72
05/03/2019 09:16,4030,1070.15,30.05,16.67,39.59,435.65,23990.00,5.68,9500.74,,,93.79,2.76,0.00,2.00,5.21,60.57
05/03/2019 09:31,4030,1070.04,30.38,16.66,39.57,434.66,24060.00,5.69,9494.96,,,93.95,2.76,0.00,2.00,5.21,59.97
05/03/2019 09:46,4030,1070.26,30.19,16.52,39.58,434.95,24000.00,5.68,9511.72,,,93.63,2.76,0.00,2.00,5.21,60.20
05/03/2019 10:01,4030,1069.34,30.42,16.41,39.60,435.14,24110.00,5.68,9491.00,,,94.48,2.74,0.00,2.00,5.20,59.72
05/03/2019 10:16,4030,1069.48,30.11,16.58,39.61,435.11,24000.00,5.68,9504.65,,,93.18,2.72,0.00,2.00,5.20,60.39
05/03/2019 10:31,4030,1070.05,30.35,16.69,39.58,435.44,24000.00,5.67,9495.17,,,93.53,2.70,0.00,2.00,5.20,60.90
05/03/2019 10:46,4030,1070.19,30.25,16.63,39.57,435.19,24000.00,5.67,9500.00,,,94.35,2.69,0.00,2.00,5.20,60.42
05/03/2019 11:01,4030,1069.80,30.73,16.66,39.59,434.55,24010.00,5.67,9498.05,,,95.33,2.69,0.00,2.00,5.19,60.08
05/03/2019 11:16,4030,1069.75,30.61,16.58,39.59,435.21,24000.00,5.66,9503.49,,,96.98,2.70,0.00,2.00,5.19,59.31
05/03/2019 11:31,4030,1019.71,30.56,16.55,39.60,435.23,24010.00,5.67,9496.05,,,97.58,2.69,0.00,2.00,5.19,59.51
05/03/2019 11:46,4030,968.41,30.24,16.64,39.63,435.41,23990.00,5.67,9500.62,,,98.07,2.67,0.00,2.00,5.19,58.92
05/03/2019 12:01,4030,969.90,30.22,16.64,39.62,434.85,24000.00,5.67,9476.96,,,97.27,2.66,0.00,2.00,5.19,58.85
05/03/2019 12:16,4030,969.83,29.85,16.60,39.60,435.39,24020.00,5.66,9504.10,,,96.44,2.66,0.00,2.00,5.19,59.04
05/03/2019 12:31,4030,970.07,30.27,16.67,39.58,434.39,23980.00,5.66,9485.26,,,96.81,2.65,0.00,2.00,5.18,59.04
05/03/2019 12:46,4030,970.03,30.64,16.48,39.52,435.22,23950.00,5.66,9494.29,,,95.51,2.65,0.00,2.00,5.18,60.14
05/03/2019 13:01,4030,970.00,30.34,16.59,39.66,434.99,23960.00,5.65,9482.70,,,95.74,2.65,0.00,2.00,5.17,59.86
05/03/2019 13:16,4030,969.59,30.30,16.67,39.62,434.91,24010.00,5.65,9496.85,,,96.19,2.65,0.00,2.00,5.17,59.58
05/03/2019 13:31,4030,970.19,30.27,16.62,39.62,434.54,24030.00,5.65,9502.44,,,95.16,2.66,0.00,2.00,5.16,59.50
05/03/2019 13:46,4030,969.93,30.12,16.63,39.59,435.06,23990.00,5.64,9505.97,,,93.86,2.66,0.00,2.00,5.15,59.24
