productivity_rank,Batch,Date,pH,OXYGEN,TOTAL_LIQUID_INFLOW,TOTAL_GAS_INFLOW,MEAN_OFFGAS,MEAN_PRESSURE
12,4030.0,2019-02-20 00:00:00,5.695,6.125,25419.7775,11122.6675,2.535,3.655
12,4030.0,2019-02-20 01:00:00,5.705,7.890000000000001,25182.58,11117.1975,4.245,3.63
12,4030.0,2019-02-20 02:00:00,5.6899999999999995,15.74,25034.4375,11091.975,2.93125,3.65375
12,4030.0,2019-02-20 03:00:00,5.7375,7.1325,25402.115,11118.324999999999,1.385,3.665
12,4030.0,2019-02-20 04:00:00,5.715,6.3075,25332.572500000002,11114.935,1.37125,3.67
12,4030.0,2019-02-20 05:00:00,5.72,5.6775,25422.4775,11116.9025,1.335,3.67
12,4030.0,2019-02-20 06:00:00,5.7225,6.1475,25394.55,11119.285,1.32625,3.6475
12,4030.0,2019-02-20 07:00:00,5.715,6.18,25397.605,11118.9475,1.32375,3.6325
12,4030.0,2019-02-20 08:00:00,5.7225,6.12,25390.0725,11127.585,1.82375,3.635
12,4030.0,2019-02-20 09:00:00,5.7275,11.377500000000001,25467.36,11697.2875,3.3775,3.625
12,4030.0,2019-02-20 10:00:00,5.715,6.9350000000000005,25850.6625,12118.7925,1.42,3.6625
12,4030.0,2019-02-20 11:00:00,5.71,5.805,25922.3,12043.225,1.29375,3.6675
12,4030.0,2019-02-20 12:00:00,5.705,5.8325,25892.235,12221.6625,1.29375,3.67
12,4030.0,2019-02-20 13:00:00,5.69,5.5825,25867.64,12618.182499999999,1.26,3.6675
12,4030.0,2019-02-20 14:00:00,5.68,5.7975,25909.25,12620.855,1.2525,3.66625
12,4030.0,2019-02-20 15:00:00,5.665,5.395,25917.595,12622.92,1.24875,3.66875
12,4030.0,2019-02-20 16:00:00,5.705,9.54,25719.052499999998,12610.0825,1.49625,3.66875
12,4030.0,2019-02-20 17:00:00,5.6125,6.49,25892.4625,12622.05,1.285,3.665
12,4030.0,2019-02-20 18:00:00,5.6725,6.49,25872.4925,12616.842499999999,1.2662499999999999,3.6675
12,4030.0,2019-02-20 19:00:00,5.6825,6.465,25919.935,12621.575,1.25375,3.665
12,4030.0,2019-02-20 20:00:00,5.6850000000000005,6.29,25892.095,12617.1975,1.23875,3.67
12,4030.0,2019-02-20 21:00:00,5.6850000000000005,6.2425,25890.0775,12621.69,1.2325,3.67
12,4030.0,2019-02-20 22:00:00,5.69,6.2075000000000005,25902.8775,12617.7425,1.225,3.67
12,4030.0,2019-02-20 23:00:00,5.69,6.2125,25879.295000000002,12623.5775,1.22375,3.67
12,4030.0,2019-02-21 00:00:00,5.6850000000000005,6.9775,25912.2825,12620.279999999999,1.4075,3.67
12,4030.0,2019-02-21 01:00:00,5.6975,6.955,25612.6675,12619.4075,2.5612500000000002,3.67
12,4030.0,2019-02-21 02:00:00,5.654999999999999,13.592500000000001,25761.4175,12605.055,1.6525,3.6625
12,4030.0,2019-02-21 03:00:00,5.7,8.2925,25872.505,12621.04,1.31625,3.66
12,4030.0,2019-02-21 04:00:00,5.6775,7.25,25909.755,12620.7275,1.31125,3.6637500000000003
12,4030.0,2019-02-21 05:00:00,5.68,6.9525,25917.58,12619.7975,1.29875,3.6625
12,4030.0,2019-02-21 06:00:00,5.6825,6.6075,25887.2925,12617.725,1.285,3.665
12,4030.0,2019-02-21 07:00:00,5.68,6.595,25892.4125,12622.4575,1.2774999999999999,3.665
12,4030.0,2019-02-21 08:00:00,5.6775,6.2575,25872.36,12626.21,1.275,3.665
12,4030.0,2019-02-21 09:00:00,5.6675,5.8,25909.52,12625.3725,1.285,3.665
12,4030.0,2019-02-21 10:00:00,5.655,5.71,25914.8425,12624.465,1.3162500000000001,3.66
12,4030.0,2019-02-21 11:00:00,5.6425,5.3725000000000005,25897.46,12626.86,1.3825,3.66
12,4030.0,2019-02-21 12:00:00,5.6325,5.23,25884.9275,12626.9025,1.4525000000000001,3.66
12,4030.0,2019-02-21 13:00:00,5.625,5.3525,25859.975,12628.1,1.4775,3.66
12,4030.0,2019-02-21 14:00:00,5.62,5.465,25900.095,12623.925,1.4575,3.66
12,4030.0,2019-02-21 15:00:00,5.6175,5.1125,25919.815000000002,12627.26,1.43125,3.66125
12,4030.0,2019-02-21 16:00:00,5.62,5.1775,25897.252500000002,12622.2575,1.4024999999999999,3.665
12,4030.0,2019-02-21 17:00:00,5.6225000000000005,5.215,25867.5025,12625.7325,1.38375,3.665
12,4030.0,2019-02-21 18:00:00,5.6325,5.255,25892.364999999998,12624.205,1.37125,3.665
12,4030.0,2019-02-21 19:00:00,5.637499999999999,5.3,25917.32,12624.7575,1.9375,3.665
12,4030.0,2019-02-21 20:00:00,5.6899999999999995,13.19,25762.5375,12599.1875,3.03375,3.665
12,4030.0,2019-02-21 21:00:00,5.6275,8.6925,25902.2425,12628.995,1.60375,3.655
12,4030.0,2019-02-21 22:00:00,5.66,7.255,25872.4625,12611.7825,1.3900000000000001,3.65875
12,4030.0,2019-02-21 23:00:00,5.68,7.2025,25889.695,12620.5175,1.365,3.66
12,4030.0,2019-02-22 00:00:00,5.68,7.3774999999999995,25919.9225,12617.25,1.34125,3.66
12,4030.0,2019-02-22 01:00:00,5.68,7.165,25897.6175,12621.3325,1.33,3.66
12,4030.0,2019-02-22 02:00:00,5.6775,7.195,25867.7975,12619.494999999999,1.32375,3.66
12,4030.0,2019-02-22 03:00:00,5.68,7.5575,25904.7,12620.035,1.32375,3.6625
12,4030.0,2019-02-22 04:00:00,5.6825,7.9625,25917.2,12620.675,1.33,3.665
12,4030.0,2019-02-22 05:00:00,5.6825,7.7700000000000005,25900.375,12624.62,1.34,3.665
12,4030.0,2019-02-22 06:00:00,5.6825,8.1025,25895.434999999998,12624.5225,1.35375,3.66
12,4030.0,2019-02-22 07:00:00,5.6850000000000005,8.415,25862.3475,12623.4125,1.3687500000000001,3.66
12,4030.0,2019-02-22 08:00:00,5.69,8.855,25929.4425,12622.105,1.3775,3.66
12,4030.0,2019-02-22 09:00:00,5.6975,9.345,25895.4075,12597.692500000001,1.39,3.65875
12,4030.0,2019-02-22 10:00:00,5.69,8.754999999999999,25900.2475,12625.2575,1.3975,3.6574999999999998
12,4030.0,2019-02-22 11:00:00,5.675,8.5875,25885.37,12623.279999999999,1.40875,3.655
12,4030.0,2019-02-22 12:00:00,5.6525,8.5275,25897.252500000002,12626.675000000001,1.4325,3.655
12,4030.0,2019-02-22 13:00:00,5.63,7.6475,25909.879999999997,12623.3725,1.4575,3.65
12,4030.0,2019-02-22 14:00:00,5.605,7.5975,25887.6325,12625.817500000001,1.44375,3.65125
12,4030.0,2019-02-22 15:00:00,5.5975,6.6825,25855.1225,12621.4825,1.4300000000000002,3.655
12,4030.0,2019-02-22 16:00:00,5.592499999999999,6.91,25890.165,12623.745,1.4175,3.655
12,4030.0,2019-02-22 17:00:00,5.59,6.4624999999999995,25892.4075,12624.5475,1.40875,3.65625
12,4030.0,2019-02-22 18:00:00,5.59,6.76,25929.915,12627.2125,1.4012499999999999,3.66
12,4030.0,2019-02-22 19:00:00,5.5975,6.6375,25885.1175,12625.73,1.39625,3.66
12,4030.0,2019-02-22 20:00:00,5.6075,6.7625,25899.8975,12623.355000000001,1.38625,3.66
12,4030.0,2019-02-22 21:00:00,5.615,6.515000000000001,25875.3375,12619.335,1.375,3.6637500000000003
12,4030.0,2019-02-22 22:00:00,5.62,6.385,25897.0625,12624.7625,1.375,3.665
12,4030.0,2019-02-22 23:00:00,5.63,6.6625,25927.364999999998,12622.195,1.58875,3.665
12,4030.0,2019-02-23 00:00:00,5.6325,6.3025,25616.0325,12619.6475,2.38625,3.665
12,4030.0,2019-02-23 01:00:00,5.5625,17.119999999999997,25460.9575,12730.8075,2.08125,3.6574999999999998
12,4030.0,2019-02-23 02:00:00,5.4375,13.315,25372.7825,13048.8125,1.36875,3.65125
12,4030.0,2019-02-23 03:00:00,5.7325,7.577500000000001,25394.96,12831.7425,1.355,3.65625
12,4030.0,2019-02-23 04:00:00,5.7575,7.5024999999999995,25411.4925,12815.595,1.3625,3.66
12,4030.0,2019-02-23 05:00:00,5.6625,7.4375,25409.7425,12821.2775,1.335,3.66
12,4030.0,2019-02-23 06:00:00,5.675,6.9775,25412.989999999998,12799.7525,1.3275,3.6625
12,4030.0,2019-02-23 07:00:00,5.6875,6.2475,25379.934999999998,12063.04,1.3712499999999999,3.665
12,4030.0,2019-02-23 08:00:00,5.6975,5.7875,25394.84,11454.65,1.5725,3.665
12,4030.0,2019-02-23 09:00:00,5.7,6.305,25420.2075,11225.685,2.9662500000000005,3.66625
12,4030.0,2019-02-23 10:00:00,5.7325,7.952500000000001,24982.8775,12383.825,4.3012500000000005,3.66625
12,4030.0,2019-02-23 11:00:00,5.6775,17.5425,25264.15,12613.0425,1.745,3.655
12,4030.0,2019-02-23 12:00:00,5.6875,11.7725,25381.177499999998,12624.467499999999,1.51625,3.6525
12,4030.0,2019-02-23 13:00:00,5.675,9.3125,25450.6825,12620.17,1.55375,3.655
12,4030.0,2019-02-23 14:00:00,5.657500000000001,10.9,25415.5725,12617.2925,1.5262499999999999,3.65
12,4030.0,2019-02-23 15:00:00,5.6375,10.0475,25408.5125,12618.942500000001,1.4975,3.65125
12,4030.0,2019-02-23 16:00:00,5.6274999999999995,7.9775,25403.4925,12618.6225,1.4775,3.655
12,4030.0,2019-02-23 17:00:00,5.6225000000000005,7.4825,25401.1225,12620.25,1.45875,3.655
12,4030.0,2019-02-23 18:00:00,5.62,6.8475,25388.4575,12620.8925,1.44375,3.66
12,4030.0,2019-02-23 19:00:00,5.62,6.452500000000001,25420.58,12620.755,1.44,3.66
12,4030.0,2019-02-23 20:00:00,5.6274999999999995,7.157500000000001,25403.427499999998,12625.587500000001,1.44875,3.66
12,4030.0,2019-02-23 21:00:00,5.625,6.9075,25393.4,12622.5025,1.4549999999999998,3.66
12,4030.0,2019-02-23 22:00:00,5.625,6.797499999999999,25424.8675,12624.145,1.46875,3.66
12,4030.0,2019-02-23 23:00:00,5.625,6.195,25386.247499999998,12686.665,1.45125,3.66
12,4030.0,2019-02-24 00:00:00,5.637499999999999,6.27,25415.7675,12723.5725,1.4537499999999999,3.66
12,4030.0,2019-02-24 01:00:00,5.637499999999999,6.1,25410.09,12726.0125,1.4537499999999999,3.66125
12,4030.0,2019-02-24 02:00:00,5.6475,6.105,25417.79,12725.849999999999,1.435,3.6637500000000003
12,4030.0,2019-02-24 03:00:00,5.6625,6.375,25410.41,12723.57,1.42,3.6637500000000003
12,4030.0,2019-02-24 04:00:00,5.6850000000000005,6.095000000000001,25416.975,12721.36,1.39875,3.665
12,4030.0,2019-02-24 05:00:00,5.7,5.82,25412.66,12725.4675,1.3924999999999998,3.665
12,4030.0,2019-02-24 06:00:00,5.7275,5.46,25449.94,12724.805,1.41875,3.66875
12,4030.0,2019-02-24 07:00:00,5.745,5.375,25420.02,12724.735,1.5925,3.67
12,4030.0,2019-02-24 08:00:00,5.725,5.305,25418.752500000002,12722.675,2.085,3.6712499999999997
12,4030.0,2019-02-24 09:00:00,5.7575,7.709999999999999,25043.2775,12710.8125,2.74375,3.66625
12,4030.0,2019-02-24 10:00:00,5.55,10.03,25410.0425,12722.2425,1.5975000000000001,3.65125
12,4030.0,2019-02-24 11:00:00,5.615,7.88,25422.4175,12719.215,1.49,3.6537499999999996
12,4030.0,2019-02-24 12:00:00,5.6175,7.08,25420.1625,12717.95,1.5025,3.6537499999999996
12,4030.0,2019-02-24 13:00:00,5.6025,6.49,25427.72,12719.9575,1.5025,3.65625
12,4030.0,2019-02-24 14:00:00,5.6225000000000005,6.3125,25407.16,12715.98,1.47375,3.66
12,4030.0,2019-02-24 15:00:00,5.635,5.955,25392.17,12721.1375,1.43875,3.66
12,4030.0,2019-02-24 16:00:00,5.64,5.7375,25427.09,12721.0025,1.48875,3.665
12,4030.0,2019-02-24 17:00:00,5.655,5.6925,25432.2825,12720.5075,1.54125,3.66625
12,4030.0,2019-02-24 18:00:00,5.67,5.5875,25415.0825,12722.7,1.55625,3.67
12,4030.0,2019-02-24 19:00:00,5.68,5.4675,25412.5075,12725.015,1.79,3.67
12,4030.0,2019-02-24 20:00:00,5.6875,5.55,25392.6875,12729.9175,3.17625,3.67
12,4030.0,2019-02-24 21:00:00,5.69,4.9875,25412.6425,12726.66,4.19625,3.67
12,4030.0,2019-02-24 22:00:00,5.7475000000000005,15.105,24889.68,12702.2425,4.3725,3.66875
12,4030.0,2019-02-24 23:00:00,5.6825,11.9225,25410.35,12720.1475,1.73625,3.655
12,4030.0,2019-02-25 00:00:00,5.6875,9.3525,25414.465,12713.335000000001,1.5425,3.6574999999999998
12,4030.0,2019-02-25 01:00:00,5.6875,9.375,25410.3875,12719.92,1.515,3.655
12,4030.0,2019-02-25 02:00:00,5.69,10.3125,25375.0075,12714.885,1.5025,3.655
12,4030.0,2019-02-25 03:00:00,5.6975,8.022499999999999,25449.42,12718.247500000001,1.5075,3.655
12,4030.0,2019-02-25 04:00:00,5.6975,7.28,25417.4925,12707.259999999998,1.5075,3.65875
12,4030.0,2019-02-25 05:00:00,5.7075,6.8975,25427.6925,12711.967499999999,1.4762499999999998,3.66
12,4030.0,2019-02-25 06:00:00,5.717499999999999,6.54,25419.8,12630.4375,1.47125,3.665
12,4030.0,2019-02-25 07:00:00,5.725,6.61,25397.212499999998,12665.535,1.50875,3.665
12,4030.0,2019-02-25 08:00:00,5.735,6.5024999999999995,25450.0825,12612.7775,1.5350000000000001,3.665
12,4030.0,2019-02-25 09:00:00,5.735,5.8375,25432.0325,12605.9475,1.54625,3.66625
12,4030.0,2019-02-25 10:00:00,5.7425,5.2225,25422.235,12469.265,1.5175,3.67
12,4030.0,2019-02-25 11:00:00,5.7325,5.1525,25397.0175,12348.685,1.5175,3.67
12,4030.0,2019-02-25 12:00:00,5.7125,4.6825,25439.9325,12207.7925,1.5625,3.67
12,4030.0,2019-02-25 13:00:00,5.69,4.702500000000001,25447.2925,12155.35,1.57,3.66875
12,4030.0,2019-02-25 14:00:00,5.6525,4.452500000000001,25432.4075,12156.1325,1.73375,3.67
12,4030.0,2019-02-25 15:00:00,5.6225000000000005,4.3675,25423.91,12204.74,3.2025,3.67
12,4030.0,2019-02-25 16:00:00,5.645,6.8,25030.760000000002,12061.997500000001,5.96375,3.66875
12,4030.0,2019-02-25 17:00:00,5.5425,6.0825,25409.735,12195.975,3.325,3.66125
12,4030.0,2019-02-25 18:00:00,5.59,6.52,25439.682500000003,12368.86,1.6087500000000001,3.6637500000000003
12,4030.0,2019-02-25 19:00:00,5.6075,5.4875,25403.105,12369.2375,1.585,3.665
12,4030.0,2019-02-25 20:00:00,5.6225000000000005,5.29,25427.845,12417.765,1.545,3.67
12,4030.0,2019-02-25 21:00:00,5.635,5.24,25402.512499999997,12397.0325,1.92,3.6712499999999997
12,4030.0,2019-02-25 22:00:00,5.6575,5.715,25169.9175,12434.0275,3.3925,3.675
12,4030.0,2019-02-25 23:00:00,5.6375,5.7675,25428.6675,12466.2775,2.9575,3.67
12,4030.0,2019-02-26 00:00:00,5.67,6.6825,25444.655,12649.7525,1.5825,3.67
12,4030.0,2019-02-26 01:00:00,5.67,6.0225,25432.665,12553.27,1.5250000000000001,3.67
12,4030.0,2019-02-26 02:00:00,5.6775,5.7275,25415.0775,12548.035,1.54375,3.6725
12,4030.0,2019-02-26 03:00:00,5.6875,6.0,25429.705,12670.425,1.5387499999999998,3.6725
12,4030.0,2019-02-26 04:00:00,5.695,5.8675,25445.165,12675.467499999999,1.5524999999999998,3.675
12,4030.0,2019-02-26 05:00:00,5.71,5.97,25432.3925,12619.5325,1.6124999999999998,3.675
12,4030.0,2019-02-26 06:00:00,5.717499999999999,6.4,25445.1075,12653.725,1.7662499999999999,3.675
12,4030.0,2019-02-26 07:00:00,5.7225,6.0025,25402.255,12582.0825,2.13625,3.675
12,4030.0,2019-02-26 08:00:00,5.725,6.0649999999999995,25414.705,12518.6625,2.8362499999999997,3.675
12,4030.0,2019-02-26 09:00:00,5.725,10.785,25171.305,12223.4025,2.8625,3.6712499999999997
12,4030.0,2019-02-26 10:00:00,5.715,8.73,25434.765,12078.6075,1.6575,3.665
12,4030.0,2019-02-26 11:00:00,5.6875,7.407500000000001,25548.46,12103.3225,1.6475,3.665
12,4030.0,2019-02-26 12:00:00,5.675000000000001,16.475,25707.55,11944.64,1.6775,3.66
12,4030.0,2019-02-26 13:00:00,5.6175,39.465,25727.3375,11868.3475,1.6225,3.6425
12,4030.0,2019-02-26 14:00:00,5.5875,45.129999999999995,25750.195,11642.817500000001,1.59,3.63
12,4030.0,2019-02-26 15:00:00,5.56,42.192499999999995,25735.0,11180.655,1.62875,3.6312499999999996
12,4030.0,2019-02-26 16:00:00,5.545,38.8075,25725.1325,11108.635,1.65625,3.635
12,4030.0,2019-02-26 17:00:00,5.55,37.235,25662.16,10887.52,1.7125000000000001,3.63875
12,4030.0,2019-02-26 18:00:00,5.5649999999999995,42.8,25697.31,10601.7225,1.67625,3.63625
12,4030.0,2019-02-26 19:00:00,5.59,48.042500000000004,25675.0625,10602.965,1.5999999999999999,3.63
12,4030.0,2019-02-26 20:00:00,5.6075,50.68,25600.14,10602.36,1.6099999999999999,3.62875
12,4030.0,2019-02-26 21:00:00,5.61,47.91,25676.575,10604.4175,1.55375,3.6275
12,4030.0,2019-02-26 22:00:00,5.6274999999999995,37.39,25654.8525,10608.689999999999,1.59125,3.64125
12,4030.0,2019-02-26 23:00:00,5.6325,35.2375,25704.455,10609.6875,1.595,3.645
12,4030.0,2019-02-27 00:00:00,5.6325,41.44,25655.0,10608.5225,1.585,3.645
12,4030.0,2019-02-27 01:00:00,5.6475,49.849999999999994,25634.385000000002,10605.985,1.5412499999999998,3.63625
12,4030.0,2019-02-27 02:00:00,5.6525,59.22,25629.6425,10605.5725,1.50875,3.62125
12,4030.0,2019-02-27 03:00:00,5.665,63.49,25614.565000000002,10600.7,1.48125,3.61125
12,4030.0,2019-02-27 04:00:00,5.68,64.7475,25649.84,10603.654999999999,1.47,3.6025
12,4030.0,2019-02-27 05:00:00,5.69,64.96000000000001,25637.3175,10606.137499999999,1.4575,3.5975
12,4030.0,2019-02-27 06:00:00,5.705,65.125,25639.629999999997,10603.38,1.4425,3.5925000000000002
12,4030.0,2019-02-27 07:00:00,5.715,64.6175,25614.5975,10603.657500000001,1.4275,3.5875
12,4030.0,2019-02-27 08:00:00,5.725,64.15,25634.2275,10605.31,1.4224999999999999,3.5825
12,4030.0,2019-02-27 09:00:00,5.7275,61.655,25649.510000000002,10469.560000000001,1.4525,3.58
12,4030.0,2019-02-27 10:00:00,5.72,48.3225,25581.925,9311.8475,1.6675,3.59125
12,4030.0,2019-02-27 11:00:00,5.6975,46.495000000000005,25584.525,9107.1875,1.795,3.5875
12,4030.0,2019-02-27 12:00:00,5.672499999999999,45.769999999999996,25559.785,9063.957499999999,1.86375,3.5787500000000003
12,4030.0,2019-02-27 13:00:00,5.65,38.465,25591.8125,8559.0,1.98625,3.58
12,4030.0,2019-02-27 14:00:00,5.625,35.8625,25599.25,8149.4974999999995,2.03375,3.5775
12,4030.0,2019-02-27 15:00:00,5.6,26.9725,25587.36,7579.8099999999995,2.17125,3.5875
12,4030.0,2019-02-27 16:00:00,5.58,25.2775,25574.684999999998,7604.04,2.12625,3.59125
12,4030.0,2019-02-27 17:00:00,5.575,19.497500000000002,25559.5225,7612.0975,2.1012500000000003,3.59875
12,4030.0,2019-02-27 18:00:00,5.58,15.6425,25577.1075,7602.88,2.07625,3.6087499999999997
12,4030.0,2019-02-27 19:00:00,5.59,14.08,25597.2325,7601.425,2.05,3.61625
12,4030.0,2019-02-27 20:00:00,5.605,12.1325,25586.9675,7607.9400000000005,2.01875,3.62125
12,4030.0,2019-02-27 21:00:00,5.625,11.21,25582.1025,7604.4575,1.99125,3.6275
12,4030.0,2019-02-27 22:00:00,5.645,9.5825,25567.0325,7602.405,1.9575,3.635
12,4030.0,2019-02-27 23:00:00,5.6675,9.0075,25604.7875,7618.5725,1.91125,3.6425
12,4030.0,2019-02-28 00:00:00,5.6875,9.905000000000001,25579.32,7579.575,1.87,3.6525
12,4030.0,2019-02-28 01:00:00,5.715,9.375,25581.8125,7600.455,1.8125,3.6625
12,4030.0,2019-02-28 02:00:00,5.7275,10.3225,25582.275,7622.7975,1.7762499999999999,3.6575
12,4030.0,2019-02-28 03:00:00,5.745,11.4125,25564.665,7602.2925,1.7375,3.64375
12,4030.0,2019-02-28 04:00:00,5.7475000000000005,10.185,25594.715,7597.8550000000005,2.13625,3.65
12,4030.0,2019-02-28 05:00:00,5.73,9.6325,25579.552499999998,7592.75,3.69,3.6537499999999996
12,4030.0,2019-02-28 06:00:00,5.7225,9.12,25419.302499999998,7598.0,6.2749999999999995,3.6574999999999998
12,4030.0,2019-02-28 07:00:00,5.73,17.009999999999998,25166.6875,7573.295,7.24625,3.65125
12,4030.0,2019-02-28 08:00:00,5.6675,19.785,25576.91,7599.4825,3.275,3.63625
12,4030.0,2019-02-28 09:00:00,5.68,22.695,25599.395,7596.1975,1.805,3.6375
12,4030.0,2019-02-28 10:00:00,5.675,15.905000000000001,25574.7725,7598.5,1.81,3.64
12,4030.0,2019-02-28 11:00:00,5.655,15.065,25579.99,7598.8,1.79125,3.6412500000000003
12,4030.0,2019-02-28 12:00:00,5.65,14.6775,25544.8025,7600.469999999999,1.7875,3.645
12,4030.0,2019-02-28 13:00:00,5.6475,13.995,25609.7,7602.9,1.77875,3.645
12,4030.0,2019-02-28 14:00:00,5.637499999999999,12.915,25612.2025,7592.3375,1.915,3.6487499999999997
12,4030.0,2019-02-28 15:00:00,5.637499999999999,11.2225,25579.82,7603.1975,3.30125,3.65
12,4030.0,2019-02-28 16:00:00,5.63,11.6275,25577.3325,7597.93,5.5375,3.65
12,4030.0,2019-02-28 17:00:00,5.655,16.697499999999998,25176.32,7594.745,7.17375,3.6487499999999997
12,4030.0,2019-02-28 18:00:00,5.59,16.8475,25579.2275,7569.21,4.1475,3.6625
12,4030.0,2019-02-28 19:00:00,5.63,10.395,25599.5575,7576.0725,1.8225,3.685
12,4030.0,2019-02-28 20:00:00,5.63,9.467500000000001,25584.9825,7600.2175,1.82625,3.6875
12,4030.0,2019-02-28 21:00:00,5.6274999999999995,10.465,25582.165,7632.1375,1.8162500000000001,3.67125
12,4030.0,2019-02-28 22:00:00,5.63,11.7625,25554.545,7618.6175,1.805,3.6475
12,4030.0,2019-02-28 23:00:00,5.63,12.33,25584.175,7593.415,2.02875,3.65
12,4030.0,2019-03-01 00:00:00,5.6274999999999995,11.8125,25609.86,7596.2675,2.82375,3.65
12,4030.0,2019-03-01 01:00:00,5.6475,21.8475,25291.02,7549.99,3.34375,3.6487499999999997
12,4030.0,2019-03-01 02:00:00,5.6175,14.2725,25584.525,7436.225,1.94,3.68125
12,4030.0,2019-03-01 03:00:00,5.6225000000000005,12.475,25554.785,7466.945,1.92875,3.685
12,4030.0,2019-03-01 04:00:00,5.637499999999999,12.2725,25606.739999999998,7439.6475,1.9275,3.685
12,4030.0,2019-03-01 05:00:00,5.6274999999999995,11.23,25582.34,7459.7,1.90875,3.685
12,4030.0,2019-03-01 06:00:00,5.6325,10.6325,25582.1,7470.855,1.89625,3.685
12,4030.0,2019-03-01 07:00:00,5.6375,12.7125,25576.785,7494.33,1.90375,3.67375
12,4030.0,2019-03-01 08:00:00,5.63,15.965,25551.815000000002,7588.46,1.89,3.645
12,4030.0,2019-03-01 09:00:00,5.635,19.4575,25627.11,7573.1925,1.94,3.6475
12,4030.0,2019-03-01 10:00:00,5.6475,23.73,25362.6625,7473.76,1.86625,3.665
12,4030.0,2019-03-01 11:00:00,5.6225000000000005,13.855,25584.875,7452.4349999999995,2.01,3.67875
12,4030.0,2019-03-01 12:00:00,5.62,14.3225,25562.1,7456.1075,1.99125,3.68
12,4030.0,2019-03-01 13:00:00,5.615,12.51,25589.6025,7501.93,1.9725000000000001,3.67875
12,4030.0,2019-03-01 14:00:00,5.6225000000000005,10.985,25606.92,7480.35,1.9475,3.68
12,4030.0,2019-03-01 15:00:00,5.635,10.18,25582.14,7487.8025,1.9375,3.68
12,4030.0,2019-03-01 16:00:00,5.6425,7.4975000000000005,25582.39,7485.72,1.9224999999999999,3.6825
12,4030.0,2019-03-01 17:00:00,5.65,7.0,25539.8625,7463.415000000001,1.91125,3.685
12,4030.0,2019-03-01 18:00:00,5.64,7.4125,25596.6175,7489.265,1.89375,3.685
12,4030.0,2019-03-01 19:00:00,5.6475,7.82,25599.4625,7482.32,1.88375,3.685
12,4030.0,2019-03-01 20:00:00,5.65,8.0525,25577.23,7502.29,1.8687500000000001,3.685
12,4030.0,2019-03-01 21:00:00,5.65,7.12,25587.122499999998,7511.71,1.8575,3.6862500000000002
12,4030.0,2019-03-01 22:00:00,5.65,9.0225,25544.7675,7550.9225,1.84625,3.68125
12,4030.0,2019-03-01 23:00:00,5.665,14.9825,25579.5225,7632.3525,1.84375,3.6487499999999997
12,4030.0,2019-03-02 00:00:00,5.6675,22.505000000000003,25617.245,7619.9725,1.87,3.65
12,4030.0,2019-03-02 01:00:00,5.6675,24.7175,25584.6425,7620.2425,1.905,3.65
12,4030.0,2019-03-02 02:00:00,5.665,22.54,25579.614999999998,7600.275,1.92375,3.6525
12,4030.0,2019-03-02 03:00:00,5.672499999999999,10.6325,25554.495,7566.265,1.89,3.68375
12,4030.0,2019-03-02 04:00:00,5.657500000000001,11.4,25599.6075,7585.4125,1.87625,3.6812500000000004
12,4030.0,2019-03-02 05:00:00,5.665,11.2525,25589.4525,7620.3325,1.86625,3.68
12,4030.0,2019-03-02 06:00:00,5.66,12.485,25587.7025,7624.3025,1.8562500000000002,3.68
12,4030.0,2019-03-02 07:00:00,5.6625,11.5575,25576.685,7605.545,1.8525,3.68
12,4030.0,2019-03-02 08:00:00,5.6625,12.7275,25547.829999999998,7587.3324999999995,1.8525,3.68
12,4030.0,2019-03-02 09:00:00,5.6625,12.5175,25611.6175,7609.0225,1.8475,3.68
12,4030.0,2019-03-02 10:00:00,5.66,13.15,25579.65,7589.1625,1.85,3.68
12,4030.0,2019-03-02 11:00:00,5.65,12.7475,25582.0425,7624.112499999999,1.85375,3.67875
12,4030.0,2019-03-02 12:00:00,5.6425,14.62,25554.68,7633.29,1.87125,3.6675
12,4030.0,2019-03-02 13:00:00,5.635,21.9025,25587.0025,7610.7875,1.91125,3.645
12,4030.0,2019-03-02 14:00:00,5.625,28.6,25604.46,7611.7474999999995,1.92875,3.6412500000000003
12,4030.0,2019-03-02 15:00:00,5.615,26.244999999999997,25589.685,7600.4925,1.93,3.64
12,4030.0,2019-03-02 16:00:00,5.612500000000001,27.205,25574.39,7596.9025,1.9212500000000001,3.64
12,4030.0,2019-03-02 17:00:00,5.61,29.8975,25554.82,7583.4625,1.91375,3.64
12,4030.0,2019-03-02 18:00:00,5.6125,19.975,25599.3525,7554.5225,1.88375,3.67125
12,4030.0,2019-03-02 19:00:00,5.6075,10.4475,25606.802499999998,7577.0925,1.8525,3.68
12,4030.0,2019-03-02 20:00:00,5.605,10.3025,25587.575,7648.6425,1.82125,3.67625
12,4030.0,2019-03-02 21:00:00,5.612500000000001,10.675,25574.665,7609.1125,1.825,3.675
12,4030.0,2019-03-02 22:00:00,5.6274999999999995,9.615,25559.51,7605.045,1.81375,3.68
12,4030.0,2019-03-02 23:00:00,5.637499999999999,11.1875,25592.065000000002,8131.5625,1.75125,3.68375
12,4030.0,2019-03-03 00:00:00,5.655,11.852500000000001,25604.6675,9107.994999999999,1.555,3.67875
12,4030.0,2019-03-03 01:00:00,5.67,11.0575,25584.655,9102.445,1.545,3.67875
