Batch,Date and time,pH,OXYGEN,TOTAL_LIQUID_INFLOW,TOTAL_GAS_INFLOW,MEAN_OFFGAS,MEAN_PRESSURE,t_norm
4047,2020-10-19 00:00:00,5.805625,13.850416666666668,25392.091875,11005.163125,2.8434375000000003,3.6281250000000003,0.1774193548387097
4047,2020-10-19 12:00:00,5.791666666666667,10.432916666666666,25359.49875,10655.816458333333,3.7440625,3.634895833333333,0.1935483870967742
4047,2020-10-20 00:00:00,5.800625,38.010416666666664,25258.522500000003,10633.623541666666,3.4102083333333333,3.629375,0.20967741935483872
4047,2020-10-20 12:00:00,5.799375,74.653125,25365.666666666668,10471.384583333333,2.505,3.5843749999999996,0.22580645161290322
4047,2020-10-21 00:00:00,5.799375,32.25729166666667,25434.8575,10150.612916666667,2.5,3.5795833333333333,0.24193548387096775
4047,2020-10-21 12:00:00,5.798958333333332,7.6187499999999995,25383.253125,9291.870208333334,3.2852083333333333,3.6219791666666663,0.25806451612903225
4047,2020-10-22 00:00:00,5.808125,4.885625,25418.14791666667,9737.09875,3.578125,3.6493749999999996,0.27419354838709675
4047,2020-10-22 12:00:00,5.799791666666667,10.120416666666666,25938.160625,10246.120416666667,2.5,3.6332291666666667,0.2903225806451613
4047,2020-10-23 00:00:00,5.800208333333333,61.738125,25909.023333333334,10570.987083333333,2.5,3.5403125,0.3064516129032258
4047,2020-10-23 12:00:00,5.802916666666666,11.44,25877.65895833333,9732.542916666667,3.2417708333333333,3.622291666666667,0.3225806451612903
4047,2020-10-24 00:00:00,5.803333333333334,6.5025,25819.7375,10094.275625,3.3209375,3.645729166666667,0.3387096774193548
4047,2020-10-24 12:00:00,5.801875,49.90520833333333,26401.572916666668,10086.42125,2.501875,3.6022916666666664,0.3548387096774194
4047,2020-10-25 00:00:00,5.7998076923076916,56.433076923076925,24918.23076923077,10168.867692307693,2.5,3.5889423076923075,0.3709677419354839
4047,2020-10-25 12:00:00,5.7995833333333335,42.132083333333334,24910.653749999998,10166.967291666666,2.5,3.5675000000000003,0.3870967741935484
4047,2020-10-26 00:00:00,5.7995833333333335,23.612708333333334,24957.289999999997,10171.399166666668,2.5,3.5970833333333334,0.4032258064516129
4047,2020-10-26 12:00:00,5.800208333333333,9.691666666666666,24972.75729166667,10170.599166666667,2.5,3.618020833333333,0.41935483870967744
4047,2020-10-27 00:00:00,5.7995833333333335,17.740624999999998,24836.175,10160.054166666667,3.7655208333333334,3.6429166666666664,0.43548387096774194
4047,2020-10-27 12:00:00,5.800416666666667,4.4089583333333335,24441.843541666665,10712.364583333334,3.0485416666666665,3.6534375000000003,0.45161290322580644
4047,2020-10-28 00:00:00,5.802916666666667,11.259166666666667,24593.956041666665,11180.957083333333,2.5,3.6331249999999997,0.46774193548387094
4047,2020-10-28 12:00:00,5.801041666666666,40.07666666666667,25160.678333333333,11414.369791666666,2.5,3.6213541666666664,0.4838709677419355
4047,2020-10-29 00:00:00,5.799375,74.02520833333334,25127.109791666666,11961.379166666666,2.5,3.581875,0.5
4047,2020-10-29 12:00:00,5.800208333333333,46.5975,25182.30145833333,11968.765208333332,2.5,3.5864583333333333,0.5161290322580645
4047,2020-10-30 00:00:00,5.799375,45.83208333333334,25077.256875000003,11968.815416666666,2.5,3.5822916666666664,0.532258064516129
4047,2020-10-30 12:00:00,5.800625,45.96625,24904.96041666667,11964.938958333332,2.5,3.5871875,0.5483870967741935
4047,2020-10-31 00:00:00,5.755208333333333,34.176875,24836.11208333333,10029.90125,2.5,3.5997916666666665,0.5645161290322581
4047,2020-10-31 12:00:00,5.799166666666667,17.995208333333334,24885.619791666668,10167.93,2.5,3.6160416666666664,0.5806451612903226
4047,2020-11-01 00:00:00,5.799791666666667,18.595625000000002,24876.62833333333,10167.42375,2.5,3.620104166666667,0.5967741935483871
4047,2020-11-01 12:00:00,5.800416666666667,9.778958333333334,24843.003541666665,10163.034166666666,2.5,3.631979166666667,0.6129032258064516
4047,2020-11-02 00:00:00,5.800625,3.378541666666667,24735.207291666666,10271.093541666667,4.542604166666667,3.64625,0.6290322580645161
4047,2020-11-02 12:00:00,5.804166666666666,4.5877083333333335,25109.976666666666,10676.167708333332,4.462604166666666,3.631145833333333,0.6451612903225806
4047,2020-11-03 00:00:00,5.824791666666666,23.286041666666666,25236.964583333334,10669.08,3.9440625,3.6276041666666665,0.6612903225806451
4047,2020-11-03 12:00:00,5.800208333333333,6.581666666666667,25245.898749999997,10683.512499999999,6.6781250000000005,3.6289583333333333,0.6774193548387096
4047,2020-11-04 00:00:00,5.807083333333334,26.616666666666664,25394.740625000002,10667.294166666667,7.7136458333333335,3.6128125,0.6935483870967742
4047,2020-11-04 12:00:00,5.8062499999999995,12.889791666666667,25537.88333333333,10663.299375,8.217812499999999,3.6310416666666665,0.7096774193548387
4047,2020-11-05 00:00:00,5.805416666666666,5.584583333333334,25385.866458333334,10303.136666666667,8.941041666666667,3.6366666666666667,0.7258064516129032
